,시도,점포명,주소,전화번호,위도,경도
245,서울,망원한강공원,서울특별시 마포구 마포나루길 435 (망원동),1522-3232,37.55397484916793,126.89592784171348
246,서울,마포구청역,서울특별시 마포구 월드컵로 200 (성산동) 1층 일부,1522-3232,37.5649569864623,126.902554646241
247,서울,가재울뉴타운,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이2단지별동상가1층)",1522-3232,37.57507214454173,126.91635993282007
248,서울,남가좌사거리,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)",1522-3232,37.577386,126.920815
249,서울,신촌역,서울특별시 서대문구 신촌로 73 (창천동),1522-3232,37.55625738,126.934653
250,서울,아현역,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",1522-3232,37.558245014814666,126.95616914989028
251,서울,홍제역,서울특별시 서대문구 통일로 451 (홍제동),1522-3232,37.588658,126.943864
252,서울,연세백양로,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,1522-3232,37.562874457,126.937440049
253,서울,연희DT,서울특별시 서대문구 연희로 144 (연희동),1522-3232,37.5702143,126.9339777
254,서울,경기대,서울특별시 서대문구 충정로 53 (충정로2가),1522-3232,37.56367995,126.9646045
255,서울,신촌,서울특별시 서대문구 연세로 10-1 (창천동),1522-3232,37.55648577,126.9371155
256,서울,이대,서울특별시 서대문구 이화여대길 34 (대현동),1522-3232,37.55848315,126.9459643
257,서울,연세종합관,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",1522-3232,37.561468543,126.941119654
258,서울,이대ECC,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,1522-3232,37.561631,126.94735
259,서울,연대,서울특별시 서대문구 연세로 35 (창천동),1522-3232,37.558706,126.936727
260,서울,충정로역,서울특별시 서대문구 충정로 23,1522-3232,37.56137,126.963219
261,서울,연대동문,서울특별시 서대문구 성산로 565 (대신동),1522-3232,37.56648507,126.9463253
262,서울,신촌명물거리,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",1522-3232,37.557768434,126.938154503
263,서울,충정타워,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",1522-3232,37.559869,126.96411
264,서울,이대역,서울특별시 서대문구 신촌로 183 (대현동),1522-3232,37.55702459539767,126.94630659955032
265,서울,신촌로,서울특별시 서대문구 신촌로 109 (창천동),1522-3232,37.55580883425132,126.93828627236182
266,서울,북가좌DT,서울특별시 서대문구 응암로 85 (북가좌동),1522-3232,37.580758,126.911478
267,서울,현대신촌,서울특별시 서대문구 신촌로 83 (창천동),1522-3232,37.55592458080376,126.93569449086847
268,서울,방배로,서울특별시 서초구 방배로 52 (방배동),1522-3232,37.4793434,126.9994968
269,서울,강남교보타워R,서울특별시 서초구 강남대로 465 (서초동),1522-3232,37.5037107773698,127.024335263404
270,서울,방배다이치빌딩,서울특별시 서초구 방배로 114 (방배동),1522-3232,37.484329,126.995872
271,서울,센트럴F1,서울특별시 서초구 신반포로 176 (반포동),1522-3232,37.505148,127.004395
272,서울,서초역이화빌딩,서울특별시 서초구 반포대로21길 3 (서초동),1522-3232,37.487931,127.009126
273,서울,서초구청,서울특별시 서초구 남부순환로 2557 (서초동),1522-3232,37.484353839,127.030090489
274,서울,서초우성사거리,서울특별시 서초구 강남대로 343 (서초동),1522-3232,37.493545,127.02943
275,서울,이수역사거리,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)",1522-3232,37.48585,126.983027
276,서울,강남대로신사,서울특별시 서초구 강남대로 595 (잠원동),1522-3232,37.51489,127.019469
277,서울,서울고속터미널,서울특별시 서초구 신반포로 194 (반포동),1522-3232,37.5045697,127.0061603
278,서울,방배,서울특별시 서초구 방배로 211,1522-3232,37.491914,126.99049739999998
279,서울,방배카페거리,서울특별시 서초구 방배중앙로 162 (방배동),1522-3232,37.4934767,126.9865297
280,서울,서초법원,서울특별시 서초구 서초대로 274 (서초동),1522-3232,37.492970,127.011875
281,서울,청계산입구역,서울특별시 서초구 청계산로 203 (신원동),1522-3232,37.447323,127.056250
282,서울,사당로데오,서울특별시 서초구 방배천로 5-4(방배동),1522-3232,37.4772752,126.98216049999996
283,서울,파미에파크R,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,1522-3232,37.5030521,127.004362
284,서울,양재역,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,1522-3232,37.482379525,127.036853356
285,서울,논현역,서울특별시 서초구 강남대로 557 (잠원동) 1~2층,1522-3232,37.5114376142061,127.020548691552
286,서울,이수역,서울특별시 서초구 동작대로 112 (방배동),1522-3232,37.4864664,126.98274029999993
287,서울,내방역,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩,1522-3232,37.490004,126.992455
288,서울,서초파라곤,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,1522-3232,37.49494258899,127.027426341397
289,서울,서울아트센터,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩,1522-3232,37.480866,127.012368
290,서울,서초중앙로,서울특별시 서초구 서초중앙로 225,1522-3232,37.501691,127.01152
291,서울,센트럴시티,서울특별시 서초구 신반포로 176 (반포동),1522-3232,37.504707,127.004459
292,서울,강남삼성타운,서울특별시 서초구 서초대로78길 24 (서초동),1522-3232,37.49562035,127.0277144
293,서울,방배역,서울특별시 서초구 방배로 84 (방배동),1522-3232,37.48200755,126.9976438
294,서울,반포역,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,1522-3232,37.508589,127.011959
295,서울,남부터미널,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",1522-3232,37.48467334,127.0169464
296,서울,뉴코아강남,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,1522-3232,37.51031339,127.0069582
297,서울,강남서초초교,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",1522-3232,37.5000875,127.02549090000002
298,서울,교대,서울특별시 서초구 서초중앙로 118 (서초동),1522-3232,37.4923611,127.0142207
299,서울,하이브랜드,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",1522-3232,37.46252023465575,127.03666795290289
300,서울,신논현역,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩,1522-3232,37.50529,127.023636
301,서울,영동2교,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",1522-3232,37.48203954,127.0425748
302,서울,남부터미널역5번출구,서울특별시 서초구 효령로 274 (서초동),1522-3232,37.48436736,127.0142192
303,서울,서래마을입구,서울특별시 서초구 서래로 48 (반포동),1522-3232,37.49925284,126.9984801
304,서울,몬테소리,서울특별시 서초구 강남대로 399 (서초동),1522-3232,37.4982695,127.026865
305,서울,서초역,서울특별시 서초구 반포대로 118 (서초동),1522-3232,37.49067495,127.0086118
306,서울,교대법원,서울특별시 서초구 서초중앙로 164 (서초동),1522-3232,37.496329,127.013336
307,서울,강남GT타워,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",1522-3232,37.4979079083082,127.026162553761
308,서울,서초동,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",1522-3232,37.485941,127.021525
309,서울,서울교대,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",1522-3232,37.487397,127.015134
310,서울,강남에비뉴,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",1522-3232,37.5025778098288,127.024105881331
311,서울,반포자이,서울특별시 서초구 잠원로 24 (반포동),1522-3232,37.507170475349405,127.0099189083483
312,서울,서초태우빌딩,서울특별시 서초구 강남대로 285 (서초동),1522-3232,37.48870504886586,127.03158117446388
313,서울,교대역3번출구,서울특별시 서초구 서초중앙로24길 10 (서초동),1522-3232,37.4943456632732,127.014900469688
314,서울,반포원베일리,서울특별시 서초구 반포대로 291 (반포동),1522-3232,37.504657083267006,126.99903302367885
315,서울,양재역신분당역사,서울특별시 서초구 남부순환로 2585 신분당선 양재역 지하1층,1522-3232,37.4839347328908,127.034544193436
316,서울,강남역우송빌딩,서울특별시 서초구 서초대로73길 7 (서초동),1522-3232,37.4981314601413,127.02527908458
317,서울,서이초교사거리,서울특별시 서초구 사임당로 143 (서초동),1522-3232,37.4918146,127.0252252
318,서울,서울웨이브아트센터,서울특별시 서초구 잠원로 145-35 (잠원동),1522-3232,37.518807,127.00704
319,서울,길음역,서울특별시 성북구 정릉로 376 (돈암동),1522-3232,37.602139,127.025271
320,서울,미아이마트,서울특별시 성북구 도봉로 17 (길음동),1522-3232,37.61054298669914,127.02998756720751
321,서울,종암DT,서울특별시 성북구 종암로 17 (종암동),1522-3232,37.5919525,127.0360401
322,서울,미아,서울특별시 성북구 동소문로 314 (하월곡동),1522-3232,37.607581,127.029303
323,서울,성신여대정문,서울특별시 성북구 보문로34길 62 (동선동2가),1522-3232,37.590910,127.018800
324,서울,종암,서울특별시 성북구 종암로 122 (종암동),1522-3232,37.601095,127.033847
325,서울,삼선교,서울특별시 성북구 동소문로 10 (동소문동2가),1522-3232,37.588696,127.00732070000003
326,서울,월곡역,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",1522-3232,37.60203,127.040643
327,서울,고대,서울특별시 성북구 고려대로24길 51 (안암동5가),1522-3232,37.583925,127.029594
328,서울,현대미아,서울특별시 성북구 동소문로 315 (길음동) 지하1층,1522-3232,37.608513711399176,127.02917698842086
329,서울,성신여대,서울특별시 성북구 동소문로24길 12 (동선동1가),1522-3232,37.593135,127.018379
330,서울,안암역,서울특별시 성북구 고려대로 102-2 (안암동5가),1522-3232,37.586319,127.030556
331,서울,한성대입구역,서울특별시 성북구 성북로 11 (성북동1가),1522-3232,37.589054,127.004839
332,서울,길음뉴타운,"서울특별시 성북구 길음로 11 (길음동, 길음역롯데캐슬트윈골드아파트)",1522-3232,37.603633,127.023459
333,서울,고대안암병원,서울특별시 성북구 고려대로 73 (안암동5가),1522-3232,37.586874,127.02811
334,서울,장위뉴타운,서울특별시 성북구 장월로38길 4 (장위동),1522-3232,37.618072316295915,127.05152854027804
335,서울,성신여대입구역,서울특별시 성북구 동소문로 105 (동선동4가),1522-3232,37.59304,127.016641
336,서울,송파나루역DT,서울특별시 송파구 오금로 142 (송파동),1522-3232,37.510976,127.110358
337,서울,송파헬리오시티,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",1522-3232,37.4977826892486,127.102851954992
338,서울,잠실시그마타워,서울특별시 송파구 올림픽로 289 (신천동),1522-3232,37.51461,127.102774
339,서울,문정법원로R,서울특별시 송파구 송파대로 201 (문정동),1522-3232,37.487356272840365,127.11911981125742
340,서울,송파개롱역,서울특별시 송파구 오금로 420 (가락동),1522-3232,37.496956,127.13652
341,서울,문정하비오,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",1522-3232,37.48211912934925,127.12354072397868
342,서울,문정역,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",1522-3232,37.48529649766194,127.12227677436003
343,서울,잠실대교남단R,서울특별시 송파구 송파대로 570 타워 730 1층,1522-3232,37.515511,127.099006
344,서울,송파위례,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",1522-3232,37.478416,127.143161
345,서울,송파방이DT,서울특별시 송파구 오금로 241 (방이동),1522-3232,37.506564,127.120495
346,서울,올림픽평화의문,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,1522-3232,37.5156426,127.11648190000005
347,서울,송파아이파크,서울특별시 송파구 법원로 55 (문정동),1522-3232,37.47979344097158,127.12242043651424
348,서울,송파사거리,서울특별시 송파구 송파대로 386 (송파동),1522-3232,37.5022788,127.1103904
349,서울,석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동),1522-3232,37.5063929,127.0964684
350,서울,문정로데오,서울특별시 송파구 동남로 141 (가락동),1522-3232,37.491858429761606,127.12623104068281
351,서울,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동),1522-3232,37.491616375205915,127.11626573028454
352,서울,올림픽공원남문,서울특별시 송파구 위례성대로 102 (방이동),1522-3232,37.5133,127.123113
353,서울,방이역,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",1522-3232,37.5084904076542,127.126776485458
354,서울,석촌호수,서울특별시 송파구 석촌호수로 262 (송파동),1522-3232,37.50957859,127.10532641
355,서울,잠실푸르지오월드,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",1522-3232,37.517287,127.103247
356,서울,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동),1522-3232,37.511679,127.081062
357,서울,잠실역,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층",1522-3232,37.515272,127.099231
358,서울,갤러리아팰리스,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)",1522-3232,37.511561,127.093616
